Date,Open,High,Low,Close,Adj Close,Volume,Sma_20,Sma_50,Sma_100,Sma_200,Rsi_14,low_k,high_k,%K_14,%D_5,Momentum_10
2014-10-12,362.6059875488281,379.4330139160156,356.1440124511719,378.54901123046875,378.54901123046875,17552800,373.4162002563477,,,,48.31157292801314,320.510009765625,386.9440002441406,87.36341298602744,58.17713685136334,0.009270274367087161
2014-10-13,377.9209899902344,397.22601318359375,368.8970031738281,390.41400146484375,390.41400146484375,35221400,371.14735107421876,,,,52.73980605622909,320.510009765625,390.41400146484375,100.0,71.05467477464379,0.08595543020327945
2014-10-14,391.6919860839844,411.697998046875,391.3240051269531,400.8699951171875,400.8699951171875,38491500,370.03060150146484,,,,56.293392370641534,320.510009765625,400.8699951171875,100.0,80.44489038158062,0.2189463136679528
2014-10-15,400.9549865722656,402.22698974609375,388.7659912109375,394.77301025390625,394.77301025390625,25267100,369.1905517578125,,,,53.75518992063869,320.510009765625,400.8699951171875,92.41290943918433,88.53587304516131,0.23170259344657151
2014-10-16,394.51800537109375,398.8070068359375,373.07000732421875,382.5559997558594,382.5559997558594,26990000,368.097102355957,,,,48.98869412461026,320.510009765625,400.8699951171875,77.21005637170387,91.39727575938312,0.1589831166318063
2014-10-17,382.7560119628906,385.4779968261719,375.3890075683594,383.75799560546875,383.75799560546875,13600700,367.3090026855469,,,,49.46348981292603,320.510009765625,400.8699951171875,78.70582051893564,89.66575726596477,0.14150155189967917
2014-10-18,383.97601318359375,395.1579895019531,378.97100830078125,391.4419860839844,391.4419860839844,11416800,368.0220520019531,,,,52.50676095478702,320.510009765625,400.8699951171875,88.26778154331781,87.31931357462834,0.10908931653042098
2014-10-19,391.2539978027344,393.9389953613281,386.4570007324219,389.5459899902344,389.5459899902344,5914570,368.7260009765625,,,,51.67978777543699,330.0790100097656,400.8699951171875,84.00360567130194,84.12003470888872,0.06717326696748449
2014-10-20,389.2309875488281,390.0840148925781,378.25201416015625,382.8450012207031,382.8450012207031,16419000,368.52105102539065,,,,48.75698714200411,336.18701171875,400.8699951171875,72.13332943310127,80.06411870767211,0.05886400897257049
2014-10-21,382.4209899902344,392.64599609375,380.8340148925781,386.4750061035156,386.4750061035156,14188900,368.66405181884767,,,,50.39368473158131,352.94000244140625,400.8699951171875,69.96663631675125,78.61543469668159,0.06672939788308674
2014-10-22,386.1180114746094,388.57598876953125,382.2489929199219,383.1579895019531,383.1579895019531,11641300,369.06835174560547,,,,48.85802562773556,361.56201171875,400.8699951171875,54.940436817375804,73.8623579563696,0.012175380557732707
2014-10-23,382.9620056152344,385.0480041503906,356.4469909667969,358.4169921875,358.4169921875,26456900,369.0136016845703,,,,39.25038294804776,358.4169921875,400.8699951171875,0.0,56.208801647706046,-0.08195661312680924
2014-10-24,358.59100341796875,364.3450012207031,353.30499267578125,358.3450012207031,358.3450012207031,15585700,370.4875518798828,,,,39.226211493663314,358.3450012207031,400.8699951171875,0.0,39.40808051344566,-0.10608175821204313
2014-10-25,358.6109924316406,359.8609924316406,342.87701416015625,347.27099609375,347.27099609375,18127500,371.8256011962891,,,,35.594941314783505,347.27099609375,400.8699951171875,0.0,24.98141462682541,-0.12032741075587805
2014-10-26,347.48699951171875,359.22100830078125,343.9309997558594,354.7040100097656,354.7040100097656,11272500,373.0568511962891,,,,39.63434296463275,347.27099609375,400.8699951171875,13.867822256839823,13.761651814843125,-0.07280500048063132
2014-10-27,354.7770080566406,358.6319885253906,349.8089904785156,352.989013671875,352.989013671875,13033000,373.89695129394534,,,,39.02615784587375,347.27099609375,400.8699951171875,10.668142469646968,4.907192945297358,-0.08017808693483619
2014-10-28,353.2149963378906,359.9840087890625,352.6789855957031,357.6180114746094,357.6180114746094,7845880,374.13085174560547,,,,41.62969942064245,347.27099609375,394.77301025390625,21.782266633944644,9.263646272086287,-0.08640865265311126
2014-10-29,357.0889892578125,357.8330078125,335.3429870605469,335.59100341796875,335.59100341796875,18192700,372.65910186767576,,,,34.15592160972509,335.59100341796875,391.4419860839844,0.0,9.263646272086287,-0.13850735974362938
2014-10-30,335.7090148925781,350.9129943847656,335.0719909667969,345.30499267578125,345.30499267578125,30177900,371.8462509155273,,,,39.328953821257976,335.59100341796875,391.4419860839844,17.392691756027595,12.742184623291806,-0.09805537077727378
2014-10-31,345.0090026855469,348.0450134277344,337.1419982910156,338.3210144042969,338.3210144042969,12545400,370.64735107421876,,,,37.07375429927973,335.59100341796875,391.4419860839844,4.88802677412745,10.94622552674933,-0.12459794537481916
2014-11-01,338.6499938964844,340.52899169921875,321.05499267578125,325.7489929199219,325.7489929199219,16677200,368.0073501586914,,,,33.364826600967824,325.7489929199219,389.5459899902344,0.0,8.812597032819937,-0.14983113534094428
2014-11-02,326.07501220703125,329.04998779296875,320.6260070800781,325.8919982910156,325.8919982910156,8603620,364.78125,,,,33.44638812790303,325.7489929199219,386.4750061035156,0.23549277088453013,4.503242260207915,-0.09074623861434972
2014-11-03,325.5690002441406,334.00201416015625,325.4809875488281,327.5539855957031,327.5539855957031,12948500,361.1154495239258,,,,34.45056634294749,325.7489929199219,386.4750061035156,2.9723549779633847,5.097713255800592,-0.08592561782670427
2014-11-04,327.1610107421875,331.7669982910156,325.0769958496094,330.49200439453125,330.49200439453125,15655500,357.90139923095705,,,,36.280859378656864,325.7489929199219,383.1579895019531,8.261791281845737,3.2715331609642204,-0.04831670910601782
2014-11-05,330.6830139160156,343.3689880371094,330.6830139160156,339.4859924316406,339.4859924316406,19817200,355.7478988647461,372.76684020996095,,,41.651926995557105,325.7489929199219,358.4169921875,42.05032392464957,10.703992591068644,-0.042903426938156186
2014-11-06,339.4580078125,352.96600341796875,338.42401123046875,349.2900085449219,349.2900085449219,18797000,354.0244995117188,370.6059600830078,,,46.905740717046726,325.7489929199219,358.3450012207031,72.22054739885367,25.14810207083938,-0.010479094203174166
2014-11-07,349.8179931640625,352.73199462890625,341.7760009765625,342.4150085449219,342.4150085449219,16834200,351.5731506347656,368.9654602050781,,,43.91928046658489,325.7489929199219,357.6180114746094,52.29535260522999,35.560074037708475,-0.04251184907325878
2014-11-08,342.15399169921875,347.0320129394531,342.15399169921875,345.4880065917969,345.4880065917969,8535470,349.37025146484376,367.9793005371094,,,45.586942848384,325.7489929199219,357.6180114746094,61.93794025380069,47.35319109287593,0.02949126488203757
2014-11-09,345.3760070800781,363.6260070800781,344.2550048828125,363.2640075683594,363.2640075683594,24205600,348.3912017822266,367.0665008544922,,,54.091374744960625,325.7489929199219,363.2640075683594,100.0,65.70083283650679,0.05200913764209725
2014-11-10,362.2650146484375,374.8160095214844,357.5610046386719,366.92401123046875,366.92401123046875,30450100,347.41365203857424,366.4285607910156,,,55.62907881430295,325.7489929199219,366.92401123046875,100.0,77.29076805157688,0.08454395561722627
2014-11-11,365.85699462890625,371.30999755859375,363.7349853515625,367.69500732421875,367.69500732421875,15838900,346.6405029296875,365.7394207763672,,,55.963693274575284,325.7489929199219,367.69500732421875,100.0,82.84665857180615,0.12876790202267285
2014-11-12,367.9849853515625,429.7179870605469,367.9849853515625,423.5610046386719,423.5610046386719,45783200,349.89770355224607,365.4948211669922,,,72.2775804248096,325.7489929199219,423.5610046386719,100.0,92.38758805076014,0.299697466828994
2014-11-13,427.27301025390625,457.0929870605469,401.12298583984375,420.7349853515625,420.7349853515625,58945000,353.01720275878904,365.44542114257814,,,70.84774889362464,325.7489929199219,423.5610046386719,97.1107645804941,99.42215291609882,0.2844752433294213
2014-11-14,418.4169921875,419.25201416015625,384.78900146484375,397.8179931640625,397.8179931640625,29589200,355.5445526123047,365.1703009033203,,,60.41101571203106,325.7489929199219,423.5610046386719,73.68113483993031,94.1583798840849,0.20371442538488638
2014-11-15,399.6499938964844,405.52801513671875,371.00799560546875,376.13299560546875,376.13299560546875,15727500,356.61600189208986,364.6044610595703,,,52.52605153083956,325.8919982910156,423.5610046386719,51.44006189191537,84.44639226246795,0.10794849858557098
2014-11-16,374.7300109863281,390.79901123046875,374.60198974609375,387.8819885253906,387.8819885253906,11905600,358.36065063476565,364.3717010498047,,,55.885664698534256,327.5539855957031,423.5610046386719,62.8370753837146,77.01380733921087,0.1104869278718732
2014-11-17,388.3489990234375,410.1990051269531,377.50201416015625,387.4079895019531,387.4079895019531,41518800,359.8501495361328,364.57624084472656,,,55.714362642494535,330.49200439453125,423.5610046386719,61.15461104999369,69.24472954920961,0.1313989744439854
2014-11-18,387.7850036621094,392.4020080566406,371.11700439453125,375.197998046875,375.197998046875,32222500,361.83049926757815,364.57086059570315,,,51.3481067318635,339.4859924316406,423.5610046386719,42.47636090411148,58.31784881393308,0.08599427733588816
2014-11-19,373.89599609375,386.4809875488281,373.89599609375,380.55499267578125,380.55499267578125,18931800,363.59299926757814,364.4430804443359,,,53.08527438822278,342.4150085449219,423.5610046386719,47.00168334466595,52.981958514880226,0.04759894937889775
2014-11-20,380.3070068359375,382.0249938964844,356.781005859375,357.8399963378906,357.8399963378906,25233200,364.56894836425784,363.9275805664063,,,45.64319689008666,342.4150085449219,423.5610046386719,19.008932708334587,46.49573267816406,-0.02475721025210409
2014-11-21,357.8789978027344,357.8789978027344,344.11199951171875,350.8479919433594,350.8479919433594,29850100,365.8238983154297,363.4431005859375,,,43.61625097880087,345.4880065917969,423.5610046386719,6.865350999258881,35.301387801272924,-0.045817906268181496
2014-11-22,351.60400390625,364.84100341796875,350.87799072265625,352.9200134277344,352.9200134277344,15273000,367.1752990722656,363.31126098632814,,,44.40417712507766,350.8479919433594,423.5610046386719,2.849588275288963,23.640383246331975,-0.16677878850343975
2014-11-23,353.17498779296875,370.8450012207031,353.17498779296875,367.572998046875,367.572998046875,15151600,369.1762496948242,364.08540100097656,,,49.751887057040534,350.8479919433594,423.5610046386719,23.00139340065305,19.74538974564029,-0.1263550433303421
2014-11-24,366.947998046875,387.2090148925781,366.66900634765625,376.9010009765625,376.9010009765625,30930100,371.49669952392577,365.2132208251953,,,52.8604413386896,350.8479919433594,423.5610046386719,35.829912786549485,17.511035634017,-0.0525793014567687
2014-11-25,376.885986328125,394.70098876953125,374.78399658203125,375.3479919433594,375.3479919433594,25442200,373.28979949951173,366.1186004638672,,,52.28054707365122,350.8479919433594,423.5610046386719,33.69410658675598,20.448070409701273,-0.0020870374874869535
2014-11-26,376.0190124511719,377.697998046875,365.8160095214844,368.3699951171875,368.3699951171875,18601700,374.243798828125,366.76226013183594,,,49.64520609042496,350.8479919433594,420.7349853515625,25.071908690482378,24.089381947945974,-0.05030394291413687
2014-11-27,370.50201416015625,373.99200439453125,368.2820129394531,369.6700134277344,369.6700134277344,8748030,375.60654907226564,367.0968603515625,,,50.14936882221637,350.8479919433594,397.8179931640625,40.072431328953755,31.53395055867893,-0.04578629391980915
2014-11-28,369.3739929199219,382.8380126953125,358.4549865722656,376.4469909667969,376.4469909667969,22946500,377.1544982910156,367.32528015136717,,,52.80227702973083,350.8479919433594,387.8819885253906,69.12297182599524,40.75826624374737,0.0033288901497972034
2014-11-29,376.1520080566406,387.60101318359375,372.1449890136719,375.4909973144531,375.4909973144531,15375600,377.76584777832034,367.60385986328123,,,52.37881848041561,350.8479919433594,387.8819885253906,66.54157705207123,46.90059909685172,-0.013306868806849281
2014-11-30,375.510009765625,382.5270080566406,373.3089904785156,378.0469970703125,378.0469970703125,9194440,378.3219970703125,367.91881958007815,,,53.45363542280621,350.8479919433594,387.4079895019531,74.39553321457966,55.040884422416454,0.05646937441096278
2014-12-01,378.2489929199219,383.6619873046875,376.66900634765625,379.2449951171875,379.2449951171875,11763000,378.8994964599609,367.9327392578125,,,53.977936094076775,350.8479919433594,380.55499267578125,95.59027324773304,69.14455733386657,0.08093819496168742
2014-12-02,379.25,384.0379943847656,377.8630065917969,381.31500244140625,381.31500244140625,12364100,376.78719635009764,367.7507592773438,,,54.922763294823646,350.8479919433594,381.31500244140625,100.0,81.13007106807584,0.08045729324864759
2014-12-03,381.72198486328125,383.0260009765625,374.34600830078125,375.010009765625,375.010009765625,13340100,374.5009475708008,367.2335595703125,,,51.45752894121717,350.8479919433594,381.31500244140625,79.3055092287921,83.16657854863521,0.020232747667176643
2014-12-04,375.7179870605469,378.6549987792969,367.7590026855469,369.60400390625,369.60400390625,14529600,373.09024810791016,366.73017944335936,,,48.624740526411614,350.8479919433594,381.31500244140625,61.56170774974132,82.17060468816922,-0.01936051390525828
2014-12-05,369.4419860839844,379.1919860839844,365.7560119628906,376.85400390625,376.85400390625,15181800,373.12629852294924,366.6161395263672,,,52.4086393068907,352.9200134277344,381.31500244140625,84.2894866660863,84.14939537847056,0.004012308564895317
2014-12-06,376.7569885253906,378.447998046875,370.94500732421875,374.7850036621094,374.7850036621094,7009320,372.47144927978513,366.4366796875,,,51.248594771791666,367.572998046875,381.31500244140625,52.4814678279717,75.5276342945183,0.017414579444455347
2014-12-07,374.83599853515625,376.2919921875,373.2749938964844,375.0950012207031,375.0950012207031,6491650,371.85579986572264,366.1097399902344,,,51.42209218328384,368.3699951171875,381.31500244140625,51.95057781801208,65.91774985812071,0.014675217344966685
2014-12-08,374.9649963378906,376.02899169921875,361.885986328125,361.90899658203125,361.90899658203125,18898700,371.1913497924805,365.5570001220703,,,44.21421448630765,361.90899658203125,381.31500244140625,0.0,50.05664801236229,-0.038618968230902606
2014-12-09,361.8949890136719,363.0669860839844,344.95098876953125,352.218994140625,352.218994140625,32915500,369.77454986572263,364.94447998046877,,,39.79924372638464,352.218994140625,381.31500244140625,0.0,37.74430646241402,-0.061977526332912536
2014-12-10,352.2049865722656,352.3840026855469,346.364990234375,346.364990234375,346.364990234375,16427700,369.2007995605469,364.14227966308596,,,37.371408601737265,346.364990234375,381.31500244140625,0.0,20.88640912919676,-0.08380441342335276
2014-12-11,344.3399963378906,361.35699462890625,338.76300048828125,350.5060119628906,350.5060119628906,32431300,369.18370056152344,363.4892401123047,,,40.15258755095949,346.364990234375,381.31500244140625,11.848412824538395,12.7597981285101,-0.07577946584480688
2014-12-12,350.8330078125,352.9830017089844,349.2909851074219,352.5419921875,352.5419921875,16989800,369.16479949951173,363.3717401123047,,,41.52744938925044,346.364990234375,381.31500244140625,17.67381915787231,5.904446396482146,-0.0754573254912192
2014-12-13,352.3810119628906,352.3810119628906,346.5880126953125,347.3760070800781,347.3760070800781,11675900,368.1549499511719,363.15236022949216,,,39.074591412804615,346.364990234375,381.31500244140625,2.892751051742776,6.482996606830701,-0.07368870687696483
2014-12-14,346.72698974609375,353.3160095214844,345.4179992675781,351.6319885253906,351.6319885253906,12415200,366.8914993286133,363.239580078125,,,42.10837199536855,346.364990234375,381.31500244140625,15.070089989713964,9.497014604773494,-0.0486250559813145
2014-12-15,351.3609924316406,351.81500244140625,344.9339904785156,345.3450012207031,345.3450012207031,17264200,365.39134979248047,363.0523999023437,,,39.01755488520551,345.3450012207031,381.31500244140625,0.0,9.497014604773494,-0.08361063530954382
2014-12-16,345.6730041503906,345.8590087890625,327.06201171875,327.06201171875,327.06201171875,30864900,363.3259506225586,362.53385986328124,,,31.72478030163997,327.06201171875,376.85400390625,0.0,7.1273320398658155,-0.1273343156130773
2014-12-17,326.8550109863281,333.9540100097656,315.1520080566406,319.7760009765625,319.7760009765625,37567900,360.83125,361.77701965332034,,,29.36892771876493,319.7760009765625,376.85400390625,0.0,3.592568208291354,-0.1474799719114127
2014-12-18,319.7850036621094,323.7090148925781,304.23199462890625,311.39599609375,311.39599609375,39173000,357.57870025634764,361.2931195068359,,,26.895139917316353,311.39599609375,376.85400390625,0.0,3.0140179979427986,-0.1395737629220053
2014-12-19,311.1789855957031,318.5329895019531,306.7690124511719,317.8429870605469,317.8429870605469,23823100,354.69629974365233,360.74387939453123,,,31.66406980031388,311.39599609375,375.0950012207031,10.121023011188196,2.0242046022376448,-0.09759839092139744
2014-12-20,317.6189880371094,330.32501220703125,316.04400634765625,329.95599365234375,329.95599365234375,20856700,352.29174957275393,360.5765789794922,,,39.63225169147343,311.39599609375,375.0950012207031,29.137028940410264,7.851610390319697,-0.04737487056912926
2014-12-21,329.5429992675781,329.6289978027344,318.90301513671875,320.8429870605469,320.8429870605469,15207600,349.37164916992185,360.4784588623047,,,36.21128763506765,311.39599609375,361.90899658203125,18.70209822318618,11.592030034956935,-0.08462914726120097
2014-12-22,321.0679931640625,334.11700439453125,320.42498779296875,331.885986328125,331.885986328125,22315100,346.9001983642578,360.59833862304686,,,42.669275655167645,311.39599609375,352.5419921875,49.79826029169188,21.55168209329531,-0.05859161835220206
2014-12-23,332.0169982910156,336.2869873046875,329.60198974609375,334.5719909667969,334.5719909667969,16574200,344.87829742431643,360.73869873046874,,,44.1503546326894,311.39599609375,352.5419921875,56.3262457426988,32.81693124183507,-0.0368592414338208
2014-12-24,334.385009765625,334.7409973144531,321.35699462890625,322.53399658203125,322.53399658203125,15092300,342.5247970581055,360.57953857421876,,,39.25566469847733,311.39599609375,352.5419921875,27.06946372838715,36.20661938527486,-0.08275126522301102
2014-12-25,322.2860107421875,322.6700134277344,316.9580078125,319.00799560546875,319.00799560546875,9883640,339.6324966430664,360.1699786376953,366.4684094238281,,37.92925326424415,311.39599609375,352.5419921875,18.49997626591667,34.07920885037613,-0.07626288355742816
2014-12-26,319.1520080566406,331.42401123046875,316.62701416015625,327.92401123046875,327.92401123046875,16410500,337.28944702148436,359.74265869140623,365.174309387207,,43.159331380124286,311.39599609375,351.6319885253906,41.07768725923488,38.55432665758588,0.002635584326008411
2014-12-27,327.5830078125,328.9110107421875,312.6300048828125,315.8630065917969,315.8630065917969,15185200,334.3278472900391,359.21161865234376,364.08853942871093,,38.440760111585135,311.39599609375,351.6319885253906,11.102026390019212,30.815079877251343,-0.01223667308620957
2014-12-28,316.1600036621094,320.02801513671875,311.0780029296875,317.239013671875,317.239013671875,11676600,332.09434814453124,358.6466387939453,363.31296966552736,,39.25669609888548,311.39599609375,345.3450012207031,17.211159962640714,22.99206272123973,0.018763945752102273
2014-12-29,317.70098876953125,320.2669982910156,312.3070068359375,312.6700134277344,312.6700134277344,12302500,330.11689910888674,357.6347589111328,362.3506298828125,,37.480255935228165,311.39599609375,334.5719909667969,5.497141939162346,18.67759836339477,-0.01627524860829188
2014-12-30,312.718994140625,314.8089904785156,309.37298583984375,310.73699951171875,310.73699951171875,12528300,328.3354995727539,356.5110186767578,361.4697897338867,,36.72311823552204,310.73699951171875,334.5719909667969,0.0,14.977603110211437,-0.058247143589926664
2014-12-31,310.91400146484375,320.1929931640625,310.21099853515625,320.1929931640625,320.1929931640625,13942900,326.8198486328125,355.5609783935547,360.65019958496094,,42.80942276075667,310.73699951171875,334.5719909667969,39.67273774847156,14.696613208058773,-0.0020258940438105943
2015-01-01,320.43499755859375,320.43499755859375,314.00299072265625,314.2489929199219,314.2489929199219,8036550,324.9051986694336,353.3747381591797,359.4347796630859,,40.19239219818286,310.73699951171875,334.5719909667969,14.734611568131623,15.423130243681253,-0.05314172376885473
2015-01-02,314.0790100097656,315.8389892578125,313.56500244140625,315.0320129394531,315.0320129394531,7860650,323.28799896240236,351.2606787109375,358.3530499267578,,40.706618600708914,310.73699951171875,334.5719909667969,18.019781697128774,15.584854590578868,-0.05840291044949697
2015-01-03,314.84600830078125,315.1499938964844,281.0820007324219,281.0820007324219,281.0820007324219,33054400,319.76049957275393,348.9259588623047,357.0481298828125,,29.045723458334972,281.0820007324219,334.5719909667969,0.0,14.485426202746396,-0.1285197724546434
2015-01-04,281.14599609375,287.2300109863281,257.61199951171875,264.19500732421875,264.19500732421875,55629100,315.7029998779297,346.6871990966797,355.645830078125,,25.181628757954535,264.19500732421875,334.5719909667969,0.0,14.485426202746396,-0.1718232427911921
2015-01-05,265.0840148925781,278.34100341796875,265.0840148925781,274.4739990234375,274.4739990234375,43962800,313.07359924316404,344.4190393066406,354.39537017822266,,31.182919562834932,264.19500732421875,334.5719909667969,14.605615596460364,9.472001772344157,-0.1629951158698958
2015-01-06,274.6109924316406,287.5530090332031,272.6960144042969,286.1889953613281,286.1889953613281,23245700,311.39424896240234,342.3946594238281,353.48545013427736,,37.35070084313442,264.19500732421875,327.92401123046875,34.511739849981225,13.427427428714077,-0.0939458265488422
2015-01-07,286.0769958496094,298.7539978027344,283.0790100097656,294.3370056152344,294.3370056152344,24866800,310.5412994384766,340.77743957519533,352.67415008544924,,41.29186987827901,264.19500732421875,327.92401123046875,47.29714328401664,19.28289974609165,-0.07219165067865363
2015-01-08,294.135009765625,294.135009765625,282.17498779296875,283.3489990234375,283.3489990234375,19982500,308.8166000366211,338.83331970214846,351.63820007324216,,37.83520728121075,264.19500732421875,327.92401123046875,30.055375928040025,25.29397493169966,-0.0937762277963815
2015-01-09,282.38299560546875,291.114013671875,280.5329895019531,290.4079895019531,290.4079895019531,18718600,306.8391998291016,337.4846795654297,350.706130065918,,41.238458351226036,264.19500732421875,320.1929931640625,46.810580388916925,34.65609100948304,-0.06542191641713058
2015-01-10,287.3030090332031,288.12701416015625,273.96600341796875,274.7959899902344,274.7959899902344,15264300,304.53684997558594,335.96363952636716,349.7033700561523,,36.48156343009464,264.19500732421875,320.1929931640625,18.931007083602644,35.521169306911496,-0.14178012680798213
2015-01-11,274.6080017089844,279.63800048828125,265.03900146484375,265.6600036621094,265.6600036621094,18200800,301.22555084228514,334.2184393310547,348.7648501586914,,34.00926985522496,264.19500732421875,320.1929931640625,2.616158984861647,29.14205313388758,-0.15461939529650026
2015-01-12,266.14599609375,272.2030029296875,265.20001220703125,267.7959899902344,267.7959899902344,18880300,297.88675079345705,332.2228991699219,348.1541500854492,,35.116376368202474,264.19500732421875,320.1929931640625,6.430557478111025,20.968735972706458,-0.14994039021138206
2015-01-13,267.3940124511719,268.2770080566406,219.906005859375,225.86099243164062,225.86099243164062,72843904,293.0531005859375,329.20209899902346,347.20765991210936,,25.921757176755488,225.86099243164062,320.1929931640625,0.0,14.957660787098453,-0.1964587136739122
2015-01-14,223.8939971923828,223.8939971923828,171.50999450683594,178.10299682617188,178.10299682617188,97638704,286.00785064697266,325.2571990966797,345.6878997802734,,19.620927526536427,178.10299682617188,315.0320129394531,0.0,5.595544709315066,-0.3258653953002042
2015-01-15,176.89700317382812,229.06700134277344,176.89700317382812,209.843994140625,209.843994140625,81773504,280.10384979248045,322.08667907714846,344.4244696044922,,31.532683016500272,178.10299682617188,315.0320129394531,23.180621766969995,6.445467645988536,-0.2354685875994167
2015-01-16,209.07000732421875,221.59100341796875,199.77099609375,208.0970001220703,208.0970001220703,38421000,274.71554946899414,318.8552188110352,342.97603958129883,,31.258114278577164,178.10299682617188,294.3370056152344,25.804842841074617,11.08320441723113,-0.27286861656110395
2015-01-17,207.83399963378906,211.7310028076172,194.875,199.25999450683594,199.25999450683594,23469700,268.8165985107422,315.3114788818359,341.31837951660157,,29.842565888771073,178.10299682617188,294.3370056152344,18.20207175256173,13.43750727212127,-0.32302092259743165
2015-01-18,200.0500030517578,218.69500732421875,194.50599670410156,210.33900451660156,210.33900451660156,30085100,263.70004806518557,312.0084390258789,339.80614944458006,,33.8849956577993,178.10299682617188,294.3370056152344,27.73371410507788,18.984250093136847,-0.2576680869121293
2015-01-19,211.4709930419922,216.72799682617188,207.3179931640625,214.86099243164062,214.86099243164062,18658300,258.90624771118166,308.74471893310545,338.33176925659177,,35.51812128827764,178.10299682617188,294.3370056152344,31.624131343672317,25.30907636187131,-0.26014090452495764
2015-01-20,212.90699768066406,215.24099731445312,205.1529998779297,211.31500244140625,211.31500244140625,24051100,253.46234817504882,305.38611907958983,336.6594291687012,,34.792355998895395,178.10299682617188,294.3370056152344,28.573397718310126,26.38763155213934,-0.2310113315375676
